,title,book_id,author,publisher,price,review_cnt,review_score,pub_year,country,weighted_vote
7343,댓돌,276357994,이상영,렛츠북,"13,050",5.0,4.5, 2021년 7월,한국,4.119983333333334
7344,붉은 지게 5,275256885,강기현,밥북,"11,700",1.0,5.0, 2021년 7월,한국,3.60995
7345,[세트] 모던걸 시리즈 세트 - 전3권,275463130,강경애,텍스트칼로리,"32,400",0.0,0.0, 2021년 6월,한국,2.2199
7346,자밀,272175150,남명희,안북스,"13,500",0.0,0.0, 2021년 5월,한국,2.2199
7347,순국 - 하,249196229,박정선,푸른사상,"18,000",0.0,0.0, 2020년 8월,한국,2.2199
7348,내 인생의 사방연속무늬,248028675,류소영,강,"12,600",1.0,5.0, 2020년 7월,한국,3.60995
7349,데미안을 찾아서,242931862,남민우,바른북스,"10,800",7.0,4.5, 2020년 6월,한국,4.2149875
7350,살아남은 자의 도시,216799823,이득신,사회평론,"15,000",0.0,0.0, 2019년 11월,한국,2.2199
7351,니모의 전쟁,186454169,김태환,청어,"11,700",3.0,5.0, 2019년 3월,한국,4.304975
7352,호란,179435821,김은미,채륜서,"12,600",4.0,4.0, 2019년 1월,한국,3.64398
7353,[세트] 쾌락독서 + 미스 함무라비 - 전2권,176381853,문유석,문학동네,"24,300",0.0,0.0, 2018년 12월,한국,2.2199
7354,"오, 탁구!",144261552,김세인,작가,"10,800",10.0,5.0, 2018년 4월,한국,4.747263636363636
7355,[POD] 나혜석 Best 단편소설,143162717,나혜석,부크크(bookk),"9,700",0.0,0.0, 2018년 4월,한국,2.2199
7356,멸화군,130430981,정명섭,네오픽션,"11,700",11.0,4.5, 2018년 1월,한국,4.309991666666667
7357,온달전,113393810,박혁문,늘봄,"12,150",0.0,0.0, 2017년 7월,한국,2.2199
7358,쌍계사 가는 길,107473197,박대우,명문당,"16,200",0.0,0.0, 2017년 4월,한국,2.2199
7359,화랑,98724667,박은몽,문예춘추사,"10,800",9.0,4.0, 2016년 12월,한국,3.82199
7360,달의 행로,88956333,권비영,북오션,"12,600",0.0,0.0, 2016년 8월,한국,2.2199
7361,필론과 돼지,80752769,이문열,민음사,"11,700",1.0,5.0, 2016년 3월,한국,3.60995
7362,루루,79236401,용킴,정인출판사,"11,070",1.0,5.0, 2016년 3월,한국,3.60995
7363,매일 구글 하는 남자,66895568,달에,생각나눔(기획실크),"10,800",2.0,4.5, 2015년 9월,한국,3.7399666666666667
7364,바이링궐 에디션 한국 대표 소설 세트 110-1 : 분단 - 전5권,56144357,김원일,도서출판 아시아,"28,800",0.0,0.0, 2015년 4월,한국,2.2199
7365,연꽃을 피운 돌,48327201,남지심,얘기꾼,"12,150",1.0,4.0, 2014년 10월,한국,3.10995
7366,까만 머리,44557375,김익준,다인북스,"10,620",8.0,5.0, 2014년 8월,한국,4.6911000000000005
7367,조선 태조 이성계 3,44427128,김성한,산천재,"12,420",0.0,0.0, 2014년 8월,한국,2.2199
7368,강영숙 : 트럭 Truck,41917242,강영숙,도서출판 아시아,"6,300",0.0,0.0, 2014년 6월,한국,2.2199
7369,[세트] 테마 소설집 한밤의 산행 + 키스와 바나나 - 전2권,40292314,하성란,한겨레출판,"24,300",3.0,4.5, 2014년 4월,한국,3.9299749999999998
7370,복덕방.달밤 외,32904582,이태준,푸른생각,"9,900",0.0,0.0, 2013년 10월,한국,2.2199
7371,최인석 : 내 영혼의 우물 A Well in My Soul,32530935,최인석,도서출판 아시아,"5,400",0.0,0.0, 2013년 10월,한국,2.2199
7372,흥부전.장끼전.토끼전,27297219,송창현,지식의숲(넥서스),"6,300",0.0,0.0, 2013년 6월,한국,2.2199
7373,삼대 1,26936753,염상섭,지식의숲(넥서스),"8,550",0.0,0.0, 2013년 4월,한국,2.2199
7374,김사량 작품집,22979869,김사량,지만지(지식을만드는지식),"15,200",8.0,4.5, 2013년 1월,한국,4.246655555555556
7375,천 개의 바람이 되어,19949369,송은일,예담,"12,420",16.0,4.0, 2012년 9월,한국,3.8952882352941174
7376,7년전쟁 4,18090565,김성한,산천재,"13,500",1.0,4.0, 2012년 7월,한국,3.10995
7377,양파의 습관,17672010,김희진,자음과모음(이룸),"11,700",4.0,4.0, 2012년 7월,한국,3.64398
7378,신데렐라를 위하여 4,17286205,김현경,M&K(엠앤케이),"9,900",0.0,0.0, 2012년 6월,한국,2.2199
7379,누가 이순신을 쏘았는가,16998928,김우진,청어람,"12,600",2.0,3.0, 2012년 5월,한국,2.7399666666666667
7380,샐러리맨 초한지 1,15202094,장영철,형설라이프,"9,000",0.0,0.0, 2012년 3월,한국,2.2199
7381,모듈,15615999,성기완,문학과지성사,"10,800",0.0,0.0, 2012년 3월,한국,2.2199
7382,사야가 김충선 1,14790648,유광남,스타북스,"10,800",4.0,4.0, 2012년 1월,한국,3.64398
7383,단 한 마디,7897775,조안,세종미디어,"10,800",17.0,4.0, 2010년 10월,한국,3.9011055555555556
7384,천승세 작품집,6749031,천승세,지만지고전천줄,"11,400",2.0,4.5, 2010년 3월,한국,3.7399666666666667
7385,레기온의 눈,5912139,장정욱,문학수첩 리틀북,"9,000",0.0,0.0, 2009년 12월,한국,2.2199
7386,천방지축 그녀의 백수 탈출기,2507362,안미진,신영미디어,"8,100",1.0,5.0, 2008년 9월,한국,3.60995
7387,나비궁 2,1711571,윤이수,동아,"8,100",0.0,0.0, 2008년 2월,한국,2.2199
7388,New 공포특급 1,961651,한국공포문학연구회,혜민원,"6,750",0.0,0.0, 2007년 7월,한국,2.2199
7389,귀신이 쓴 책 2,852798,양국일,명상,"7,200",0.0,0.0, 2006년 10월,한국,2.2199
7390,환상수첩.무진기행,680412,김승옥,하서출판사,"7,650",0.0,0.0, 2006년 8월,한국,2.2199
7391,세계를 정복하라 1,454225,김현근,선영사,"8,550",0.0,0.0, 2004년 1월,한국,2.2199
7392,오랑캐꽃,442117,양헌석,실천문학사,"8,100",1.0,2.0, 2003년 11월,한국,2.10995
7393,아제아제 바라아제,415822,한승원,문이당,"8,550",1.0,5.0, 2003년 5월,한국,3.60995
7394,다산 정약용,396348,문순태,큰산,"7,200",0.0,0.0, 2003년 1월,한국,2.2199
7395,우리 시대의 시인 신경림을 찾아서,385847,구중서,웅진지식하우스,"9,000",1.0,3.0, 2002년 11월,한국,2.60995
7396,베이커리 남자,345472,윤효,생각의나무,"7,920",0.0,0.0, 2002년 4월,한국,2.2199
7397,베티를 만나러 가다,60160,김경욱,문학동네,"5,850",2.0,3.5, 1999년 1월,한국,3.0732999999999997
7398,유리 구두,193791,김인숙,창비,"6,750",2.0,4.0, 1998년 4월,한국,3.406633333333333
7399,꿈길에서 꿈길로,26622,서영은,청아출판사,"4,950",0.0,0.0, 1995년 3월,한국,2.2199
7400,완전한 만남,279035,김하기,창비,"6,750",0.0,0.0, 1991년 2월,한국,2.2199
7401,마리아경,254963353,우주합장,북선,"11,700",0.0,0.0, 2020년 10월,한국,2.2199
7402,하늘 아래 그 자리,252168500,전상국,강,"16,200",0.0,0.0, 2020년 9월,한국,2.2199
7403,삼성 오디세이아,242591785,백인호,매일경제신문사,"13,500",10.0,4.5, 2020년 6월,한국,4.292718181818182
7404,세상에서 가장 짧은 소설들,242731593,J.moonriver,바른북스,"13,500",2.0,4.5, 2020년 6월,한국,3.7399666666666667
7405,오컬트 형사,242224370,김상중,베스트하우스,"13,050",0.0,0.0, 2020년 6월,한국,2.2199
7406,김말봉 전집 8 : 해방기 단편서사 모음,183692496,김말봉,소명출판,"16,200",0.0,0.0, 2018년 12월,한국,2.2199
7407,[큰글자책] 뿔,138197224,조해일,지성사,"11,700",0.0,0.0, 2018년 3월,한국,2.2199
7408,솔로몬의 탄성,132798832,김범식,해드림출판사,"11,700",0.0,0.0, 2018년 2월,한국,2.2199
7409,사임당 빛의 일기 - 상,104200558,박은령,비채,"12,420",16.0,4.0, 2017년 3월,한국,3.8952882352941174
7410,양라를 거부한 세계 2,99195879,초련,영상출판미디어(주),"9,000",0.0,0.0, 2017년 1월,한국,2.2199
7411,타임리스,79187500,장윤민,고즈넉,"8,100",0.0,0.0, 2016년 2월,한국,2.2199
7412,어둠의 양보,68527527,정민,나무옆의자,"11,700",11.0,4.0, 2015년 10월,한국,3.851658333333333
7413,북촌 유엔하우스,62401288,이지연,멜론,"11,880",57.0,5.0, 2015년 7월,한국,4.95206724137931
7414,은폐와 진실 1,52109839,안용수,책평화,"10,800",0.0,0.0, 2014년 11월,한국,2.2199
7415,만나러 가는 길,47282706,안병현,우리나비,"13,500",3.0,4.5, 2014년 10월,한국,3.9299749999999998
7416,총의 울음 - 상,46435296,손상익,박이정,"12,600",8.0,5.0, 2014년 9월,한국,4.6911000000000005
7417,늪을 건너는 법,41456885,구효서,문학동네,"10,800",0.0,0.0, 2014년 5월,한국,2.2199
7418,로드러너 만화클럽,34983514,박주현,곰,"10,800",3.0,3.5, 2014년 1월,한국,3.1799749999999998
7419,학교 2013 세트 - 전2권,32548132,안재경,북하우스,"21,600",1.0,4.0, 2013년 10월,한국,3.10995
7420,백파선,28188353,김지원,마카롱,"10,800",0.0,0.0, 2013년 7월,한국,2.2199
7421,숭례문의 나라,26099098,김경민,테라스북(Terrace Book),"12,420",0.0,0.0, 2013년 5월,한국,2.2199
7422,삼대 2,26937004,염상섭,지식의숲(넥서스),"8,550",0.0,0.0, 2013년 4월,한국,2.2199
7423,덤블링 트리,20599866,신장현,실천문학사,"10,800",0.0,0.0, 2012년 10월,한국,2.2199
7424,불굴 1,14421038,이원호,스토리뱅크,"12,150",0.0,0.0, 2011년 12월,한국,2.2199
7425,외로운 사람들,14338233,김명순,한국문화사,"15,000",1.0,4.0, 2011년 12월,한국,3.10995
7426,보광동 안개소년,11533236,박진규,자음과모음(이룸),"9,000",6.0,4.0, 2011년 5월,한국,3.7457
7427,키위새 날다,11377034,구경미,자음과모음(이룸),"9,000",10.0,4.0, 2011년 4월,한국,3.838172727272727
7428,로마네꽁띠,7621830,김명석,사람들,"9,500",2.0,5.0, 2010년 8월,한국,4.0733
7429,소설 팔괘 3,5856328,김승호,선영사,"10,800",0.0,0.0, 2009년 11월,한국,2.2199
7430,그녀는 나의 발가락을 보았을까,4800259,박금산,자음과모음(이룸),"9,000",0.0,0.0, 2009년 10월,한국,2.2199
7431,소설 초선이,4402546,표성흠,문지사,"3,240",0.0,0.0, 2009년 8월,한국,2.2199
7432,개척자 1,4257626,이원호,반딧불이(한결미디어),"9,900",0.0,0.0, 2009년 7월,한국,2.2199
7433,"이화, 번지점프를 하다",4166908,고은주,글빛(이화여자대학교출판문화원),"12,000",3.0,4.5, 2009년 6월,한국,3.9299749999999998
7434,플레이어 1,2409552,류호진,랜덤하우스코리아,"8,550",10.0,4.0, 2008년 7월,한국,3.838172727272727
7435,나비궁 1,1711569,윤이수,동아,"8,100",0.0,0.0, 2008년 2월,한국,2.2199
7436,우리가 꼭 읽어야 할 문학상 수상작 모음집 - 전4권,1018197,김원일,푸르메,"32,220",0.0,0.0, 2007년 12월,한국,2.2199
7437,선도체험기 87,964872,김태영,유림,"9,000",0.0,0.0, 2007년 8월,한국,2.2199
7438,바람새가 되어버린 바보아비,913857,김영임,현문미디어,"8,550",6.0,5.0, 2007년 4월,한국,4.602842857142857
7439,인간은 죽기 위해 도시로 온다,906079,권현숙,세계사,"9,000",15.0,4.5, 2007년 4월,한국,4.35749375
7440,인간학교 1,901684,강병한,화남출판사,"8,820",1.0,4.0, 2007년 4월,한국,3.10995
7441,격정시대 1,855094,김학철,실천문학사,"10,800",1.0,5.0, 2006년 11월,한국,3.60995
7442,사이코패스 1,667871,안하림,팬덤,"8,100",2.0,2.5, 2006년 6월,한국,2.406633333333333
7443,신화,636430,이주홍,범우사,"2,520",1.0,4.0, 2006년 3월,한국,3.10995
7444,"사랑의 마음, 등불 하나",623587,윤후명,랜덤하우스코리아,"7,650",0.0,0.0, 2006년 2월,한국,2.2199
7445,사랑 후에 오는 것들 세트 + 2014 다이어리 - 전2권,33384235,공지영,(주)태일소담출판사,"21,600",0.0,0.0, 2005년 12월,한국,2.2199
7446,밤의 남자 3,576542,이원호,행복한마음,"9,000",0.0,0.0, 2005년 7월,한국,2.2199
7447,그리하여 그녀는 짝퉁 배철수와 결혼하였다,570111,김전한,랜덤하우스코리아,"7,200",1.0,4.0, 2005년 6월,한국,3.10995
7448,검은 바람,561936,임치균,태학사,"9,800",1.0,5.0, 2005년 4월,한국,3.60995
7449,중국이여 중국이여 1,386213,임려훈,햇빛출판사,"7,650",0.0,0.0, 2002년 11월,한국,2.2199
7450,대학별곡 1,304111,김신,생각하는백성,"6,750",0.0,0.0, 2001년 11월,한국,2.2199
7451,착한 여자 -상,189862,공지영,한겨레출판,"6,300",3.0,4.5, 1997년 4월,한국,3.9299749999999998
7452,도전 추리특급,39380,이상우,명지사,"5,230",0.0,0.0, 1994년 9월,한국,2.2199
7453,소설 정관정요,284469226,나채훈,행복한시간,"25,200",9.0,5.0, 2021년 10월,한국,4.72199
7454,"홍익인간의 꿈, 소설 최영 장군 3",248629644,정호일,우리겨레,"12,600",0.0,0.0, 2020년 8월,한국,2.2199
7455,404 이름을 찾을 수 없습니다,238004046,무명,율도국,"13,500",9.0,4.0, 2020년 4월,한국,3.82199
7456,코끼리 조련사와의 하룻밤,211987428,김도언,문학세계사,"13,500",15.0,4.0, 2019년 10월,한국,3.88874375
7457,모조 사회 1,211933136,도선우,나무옆의자,"12,600",8.0,4.5, 2019년 10월,한국,4.246655555555556
7458,삼가 고합니다 1,199686676,김찬웅,OBJ MEDIA(오비제이미디어),"12,150",1.0,5.0, 2019년 8월,한국,3.60995
7459,내게만 보이는 남자,194747446,최광희,열세번째방,"10,800",10.0,3.5, 2019년 6월,한국,3.3836272727272725
7460,허생전,190009564,이광수,태학사,"16,200",0.0,0.0, 2019년 4월,한국,2.2199
7461,[큰글자도서] 순이삼촌 2,189075201,현기영,미디어창비,"20,000",1.0,4.0, 2019년 3월,한국,3.10995
7462,에일리에겐 아무 잘못이 없다,178939243,최형아,새움,"11,700",10.0,4.5, 2019년 1월,한국,4.292718181818182
7463,유충렬전,179762492,권영호,박이정,"11,400",0.0,0.0, 2018년 12월,한국,2.2199
7464,[세트] 꽃신 + 푸른 씨앗 - 전2권,174535035,김용익,남해의봄날,"23,400",0.0,0.0, 2018년 11월,한국,2.2199
7465,달의 연대기,151595473,하창수,북인,"11,700",3.0,5.0, 2018년 6월,한국,4.304975
7466,광인들,136577582,김중의,황금가지,"10,800",10.0,4.0, 2018년 2월,한국,3.838172727272727
7467,떼스마스크의 悲劇 그와 그들의 戀人,129651933,최정희,푸른사상,"31,500",0.0,0.0, 2018년 1월,한국,2.2199
7468,친구추가,126111629,임소라,하우위아(HOW WE ARE),"10,800",0.0,0.0, 2017년 12월,한국,2.2199
7469,징과 돌의 노래 세트 - 전3권,124726676,김영미,시간여행,"35,100",4.0,4.0, 2017년 11월,한국,3.64398
7470,로스쿨 교수 실종사건,119572441,김명조,문예바다,"10,800",1.0,4.0, 2017년 9월,한국,3.10995
7471,2016 제7회 김만중문학상 소설 부문 수상작품집,95607829,이서진,책과나무,"12,600",0.0,0.0, 2016년 10월,한국,2.2199
7472,강경애 작품선,86612691,강경애,에세이퍼블리싱,"10,800",0.0,0.0, 2016년 6월,한국,2.2199
7473,三國志 같은 꿈을 꾸다 세트 - 전10권,84724101,조경래,길찾기,"135,000",6.0,4.0, 2016년 5월,한국,3.7457
7474,붉은 꽃 나혜석,71297800,정규웅,책이있는마을,"11,700",0.0,0.0, 2015년 12월,한국,2.2199
7475,십자도 시나리오,50333815,윤자영,좋은땅,"10,800",2.0,4.5, 2014년 12월,한국,3.7399666666666667
7476,김말봉 전집 1 : 밀림,49704694,김말봉,소명출판,"45,000",0.0,0.0, 2014년 11월,한국,2.2199
7477,이순신전,44773729,신채호,에세이퍼블리싱,"9,000",1.0,3.0, 2014년 8월,한국,2.60995
7478,젊은 그들 1,41189278,김동인,에세이퍼블리싱,"13,500",0.0,0.0, 2014년 5월,한국,2.2199
7479,수혼,40893345,감성현,네오북스,"10,800",14.0,4.5, 2014년 5월,한국,4.347993333333333
7480,표절,38448246,김주욱,나남출판,"13,500",8.0,4.0, 2014년 3월,한국,3.8022111111111108
7481,마치 계시처럼,34242699,이명행,문학과지성사,"10,800",0.0,0.0, 2013년 12월,한국,2.2199
7482,해마도시,33422147,김휘,새움,"12,420",5.0,4.5, 2013년 11월,한국,4.119983333333334
7483,붉은 나무젓가락,32471622,서진연,곰,"10,800",3.0,4.5, 2013년 10월,한국,3.9299749999999998
7484,동그라미 씨의 말풍선,29503627,홍훈표,미래문화사,"11,250",13.0,4.0, 2013년 8월,한국,3.87285
7485,임철우 : 직선과 독가스 Straight Lines and Poison Gas,27790052,임철우,도서출판 아시아,"5,400",0.0,0.0, 2013년 6월,한국,2.2199
7486,[세트] 소설 징비록 - 전3권,52362543,이번영,나남출판,"37,260",0.0,0.0, 2012년 6월,한국,2.2199
7487,로로비비 사랑파를 쏘다,13518060,김학진,아름다운디자인,"8,550",2.0,5.0, 2011년 10월,한국,4.0733
7488,마초를 죽이려고,7849216,이제하,뿔(웅진),"10,800",4.0,3.5, 2010년 9월,한국,3.2439800000000005
7489,스캔들,7465116,하재영,민음사,"9,000",14.0,4.0, 2010년 7월,한국,3.881326666666667
7490,심장배반 1.2 세트 - 전2권,22488191,가그린,반디출판사,"19,800",1.0,3.0, 2010년 2월,한국,2.60995
7491,섀델 크로이츠 2부 7,4722880,이경영,청어람,"6,300",0.0,0.0, 2009년 10월,한국,2.2199
7492,쥘부채,4653769,이병주,바이북스,"6,300",0.0,0.0, 2009년 9월,한국,2.2199
7493,"결혼, 살아보고 할까요?",2545280,서연,파피루스(디앤씨미디어),"9,030",1.0,5.0, 2008년 9월,한국,3.60995
7494,비를 부르는 혼인,2427117,정해연,디앤씨미디어(주)(D&C미디어),"8,100",4.0,5.0, 2008년 8월,한국,4.44398
7495,나긋나긋 워킹,2283717,최재완,바우하우스,"8,820",22.0,3.5, 2008년 6월,한국,3.44434347826087
7496,흐르는 북 외,2104916,이원규,푸른사상,"11,250",0.0,0.0, 2008년 4월,한국,2.2199
7497,선도체험기 88,1008325,김태영,유림,"9,000",0.0,0.0, 2007년 11월,한국,2.2199
7498,"미고, 내 거울 속의 지옥",967274,임미경,뿔(웅진),"8,550",2.0,4.5, 2007년 8월,한국,3.7399666666666667
7499,"대조영, 발해를 꿈꾸며",859793,이수광,아름다운날,"9,000",0.0,0.0, 2006년 9월,한국,2.2199
7500,어린이 찬미,645501,방정환,종합출판범우,"16,200",1.0,5.0, 2006년 4월,한국,3.60995
7501,달의 노래 1,618466,이예린,청어람,"8,100",1.0,5.0, 2006년 1월,한국,3.60995
7502,밤의 남자 1,576543,이원호,행복한마음,"9,000",0.0,0.0, 2005년 7월,한국,2.2199
7503,추월색 자유종 설중매,557067,최찬식,범우사,"5,400",0.0,0.0, 2005년 4월,한국,2.2199
7504,운수 좋은날,519088,현진건,종합출판범우,"9,000",0.0,0.0, 2004년 10월,한국,2.2199
7505,다가오는 소리,513299,이문구,랜덤하우스코리아,"7,650",0.0,0.0, 2004년 8월,한국,2.2199
7506,만취당기,464493,김문수,돋을새김,"8,100",0.0,0.0, 2004년 2월,한국,2.2199
7507,모두 다 사라지지 않는 달,427374,서성란,실천문학사,"8,100",1.0,4.0, 2003년 8월,한국,3.10995
7508,그 여름 정거장...,285797,김미진,랜덤하우스코리아,"7,200",1.0,3.0, 2001년 7월,한국,2.60995
